也	0.00059490337	-0.004792818	-0.0054186992	-0.003549451	0.0019487388	-0.005148325	0.008282161	-0.0004037821	0.007264737	0.0036651192	-0.0033354517	-0.005433907	0.0048801186	-0.0033841315	-0.005060394	0.0086105075	-0.0003461134	-0.0090311235	-0.00010729426	-0.0007842472	0.0072742472	0.004232676	-0.0061704414	-0.006988981	0.0020745022	-0.009055863	-0.0036161947	-0.0072367187	-0.009588978	0.008376051	-0.0082042795	-0.009813031	0.008661465	-0.0062321974	0.006330538	-0.0093731	-0.0069258222	-0.007790277	0.00412339	0.002403447	-0.0004879125	-0.0051669567	-0.008222254	0.0013803412	-0.0053867064	0.0018041793	0.003749403	0.0069896416	-0.00011889734	-0.00990608	-0.004381671	0.0070687607	0.00066427095	0.0023831122	-0.00084373367	-0.006743876	0.007931984	0.0054584984	0.00990296	0.0071092406	-0.004176701	-0.00491511	-0.0050317673	0.008377606	0.0011394381	-0.0009080178	0.009364037	0.0020694146	0.008186247	0.009691084	-0.008408435	-0.0027679948	0.00468009	0.006261733	-0.007027155	-0.003631733	0.0009657434	0.0059804316	-0.007741918	0.0020157462	-0.004071058	-0.0056703743	0.00030361075	-0.0017173938	0.0027147555	-0.0036477041	0.0064624436	-0.008439247	0.0072377045	-0.009403057	0.004716869	-0.0030678536	-0.0023309875	-0.009615989	0.0040404308	-0.006692606	0.0031864801	0.004503715	0.0069024884	0.0041605993
學習	0.0075797914	-0.00044784523	0.009696065	0.005225682	0.00301389	0.008065587	0.00029733524	0.0044137966	-0.004308436	0.009263087	0.002466736	0.005642274	-0.0007844023	0.007339663	-0.00851376	-0.007716506	0.0001442816	0.0046452163	0.006180808	-0.0011996282	0.0029902542	0.0010640379	0.0092335455	0.0030834316	-0.0016606909	0.009393722	-0.007853484	0.009688227	-0.006921967	-0.004230128	0.006428807	0.004676295	0.009411204	0.005002295	0.0027374947	-0.0030736	-0.009903301	-0.007524695	-0.004043403	-0.009182098	0.00016537118	0.005545443	0.009266046	-0.00020948825	0.007502255	0.009711168	0.007196635	-0.0006962714	-0.0034966785	0.009555377	-0.005156815	-0.0017700305	-0.008523832	0.005874545	0.0029995667	-0.00830464	-0.0055606593	0.0011114455	0.000808256	0.006041382	-0.004677583	0.008493322	-0.0011098601	0.0064547444	-0.005231488	-0.0092579555	-0.008901061	-0.002546576	0.009059608	-0.009026223	-0.002617335	-0.0078109824	0.008629879	0.0035061818	0.0052554775	0.004263471	0.0031427557	0.0054695928	-0.009839538	0.007310092	0.004799084	0.004789834	-0.0021383793	0.0060201893	-0.0023637027	-0.0090204105	0.008155302	-0.005311053	-0.00796069	0.0024393857	-0.0053267153	0.007164092	-0.0011229123	-0.009907402	0.009032872	0.000289042	-0.0047369576	0.003550065	0.00061257713	-0.009410591
喜歡	-0.0026747298	0.008171613	-9.868741e-05	0.0039941417	-0.0008516514	-0.004682602	0.0052845883	0.009383527	-0.0047295033	0.005575018	-0.0047772	0.004337803	0.0057801306	-0.0010127712	0.004738392	-0.0045551695	-0.00841493	-0.008072182	-0.0010595262	0.008052047	-0.0074484632	-0.0008844745	0.00408064	-0.0059527336	0.0044323276	-0.003880868	0.006173215	0.0015843904	0.0009381449	-0.0064645447	-0.0007358825	0.007132285	-0.00960952	0.0051703895	-0.00014475227	0.0043892586	0.0032659601	-0.0013581396	-0.0038266564	0.0025461756	-0.0071955156	0.0016819584	-0.008106107	0.002996931	0.002574905	-0.008311114	0.005149758	-0.0016838526	0.005737729	-0.009167718	-0.0064108707	-0.00012018442	-0.006235497	-0.0034027768	0.0032119798	-0.0071095168	0.003554058	-0.007931942	-0.006496297	0.0017528903	0.005869664	-0.0065881405	-0.004000145	0.008502402	0.009793674	0.0016212225	-0.0010592378	-0.0030626047	0.0022490383	0.0018183088	-0.0041049398	-0.009543923	-0.006970035	0.009171183	-0.0016369021	-0.00035393238	-0.0006578493	0.0056547034	-0.008700869	-0.0083454	-0.0044830563	-0.0002668345	0.0034224796	-0.0001858604	-0.0011766386	0.00875653	-0.006779622	0.001434561	0.0008448923	-0.0005302131	0.006151948	-0.004660487	0.009075457	-0.0033686208	0.0009000886	0.00041344762	0.0069955573	-0.0012217712	-0.004308821	-0.009567759
可以	-0.00975777	-0.003960158	0.00031238922	0.008370569	0.0047612614	0.0056282473	0.00089024	-0.0077908607	-0.0021826632	0.009942127	-0.009113456	0.007584529	0.0036934465	-0.0043154513	0.0055674906	0.006738252	-0.009133174	-0.007872082	0.0033118224	0.009981225	-0.009527665	0.0033125188	-0.0072680386	0.0030039665	0.0024722344	-0.008197002	0.0036174352	0.007932988	0.0072710365	-0.0094187	-0.0050806566	-0.0051836567	-0.000933089	-0.0071347086	0.0070840493	0.005539564	0.0061704577	-0.0060403603	-0.009703386	0.008215389	-0.0042184503	0.0031240336	0.00818903	-0.009278739	-0.0098910825	-0.00989069	-0.006870889	-0.008964957	0.006401795	0.0021176396	0.009601022	0.006024615	0.009260004	-0.0052212765	-0.0042446046	0.006988265	-0.005101847	-0.008857924	0.0033773493	0.006019355	0.009359124	0.008553647	-0.007593922	0.0054426068	0.0069243726	0.003959261	0.0063949996	0.006758609	-0.0010658387	-0.00919854	-0.000868797	-0.0059624366	-0.0077293036	-0.0075037736	0.003951526	9.6176875e-05	0.000800813	0.004901256	0.00096375233	0.0026033432	-0.008270938	0.007023849	-0.0010282774	-0.006894256	0.006264432	0.0046936455	-0.008942383	-0.0061397254	-0.009680973	-0.0045831543	-0.008004102	0.0041992282	0.00045704638	0.0096107945	0.004985416	0.002229691	0.00019098555	-0.008906302	-0.008601401	0.0023225131
我	-0.0027322108	0.0065284185	-0.009798588	0.0079224175	0.0008499502	-0.0071918666	-0.003961047	0.001078911	-0.0036939245	-0.007828153	0.0033182343	0.0034532913	-0.007619493	-0.004367097	-0.0051133507	0.0031934069	0.004605981	0.0045329747	0.008766638	0.0053702737	-0.0035975524	-0.007844778	0.0022969777	0.008327005	0.0095094545	-0.005402761	-0.0052707056	-0.009259609	-0.0071754106	0.0011030898	0.0009361023	-0.002582826	-0.0037955723	0.006599469	-0.00080423825	0.0061639883	0.009270742	-0.0036692484	-0.0059459126	0.009058862	0.0026988187	-0.0041815815	0.0024419287	0.000290432	0.008113169	-0.0048852568	0.0098281745	0.008725876	-0.0063847527	-0.006713624	0.00067234476	-0.009105579	-0.0040292684	-0.0012946571	0.009391684	0.009849885	-0.0069680912	0.007838389	-0.008180465	0.0049746283	0.006915718	0.007817885	-0.005537023	0.00787548	-0.007672152	0.00038098585	-0.0006082107	-0.0036813312	-0.009563348	0.0054315776	-0.0032821414	0.0032338812	-0.0017977392	-0.002530079	0.0077285706	-0.00811877	0.004737022	0.0049279314	-0.0024042656	-0.004745058	-0.009891016	0.00874175	0.008944262	-0.0051755826	-0.009362596	-0.0075397748	-0.008648001	0.006618024	0.007838945	-0.0069312532	0.004934003	-0.0064099063	-0.0026513615	0.001993857	0.004396095	0.007483638	-0.009094852	-0.0060639647	-0.00439439	-0.003799263
開闊	0.0004114212	0.0023350995	-0.00663475	-0.0065661687	-0.007430287	0.0013050648	-0.009858784	0.0014369301	-0.0004926998	-0.0006824129	0.0035848496	0.0004660763	0.0045629167	0.0052969367	0.00842263	0.0059883124	0.00036622141	-0.00017473093	-0.005303307	0.0019849811	-0.0072381166	0.008621098	0.006911988	-0.0075873053	0.0057326495	-0.007682444	0.0044346205	-0.008267307	-0.00023595913	0.0031751057	0.004571645	-0.0016302372	0.008442811	0.0054929247	-0.005846456	0.00341749	0.004625254	-0.003343112	0.004769869	0.007961715	0.00635314	0.0052406364	0.0026837732	-0.004608807	0.0059105265	-0.002718559	0.00064157025	-0.003691253	-0.00374006	-0.0068577263	0.00924622	-0.0070518353	-0.008285489	0.0087312255	0.0011084535	-0.0012409486	0.0047517936	-0.002327813	-0.007441798	0.0045932624	-0.0064778356	0.0010498271	0.008977016	0.008728984	-0.0027745003	0.005607096	0.0022466602	-0.0004157551	-0.007207808	-0.0024779057	0.003065584	0.009739026	-0.009909735	0.004345768	0.006934195	0.009023194	-0.0015001677	-0.007649245	-0.0045824354	0.0070147505	0.007571896	0.0027540296	-0.007573588	-0.007551423	-0.00044132557	0.001774184	-0.009352559	0.0037127414	0.00090544345	-0.009740506	-0.00808443	-0.0008995627	0.00446842	0.006527715	-0.0013853202	-0.0041060466	0.009381042	-0.0008084933	-0.0037017742	-0.0011661433
閱讀	0.0066547347	-0.006001836	0.0060979817	-0.009852755	0.0059368517	0.0057384875	0.0056072855	0.0032970167	-0.0005686581	0.0041033067	-0.004457568	0.00561458	0.0011129391	-0.0008216846	0.00011212468	0.0013748228	-0.0092547545	-0.0072040604	-0.0050903773	-0.0077093993	-0.0012077296	0.0033680582	0.0030885767	-0.0005780768	0.007101599	0.0013047218	-0.008416053	0.005299977	0.0014920116	0.002694366	0.0013074661	0.0010715878	-0.008188672	0.0011841428	0.0058982517	-0.0039209984	0.0020567644	-0.009383644	-0.0030500162	-0.0012656534	0.009654768	-0.005708307	-0.0044690333	-0.0018294274	0.009853312	0.007068061	-0.009306141	-0.0053212107	0.0064334883	-0.008833946	0.007113416	-0.0043723225	0.008353042	-0.004128126	-0.001313665	0.00323833	-0.0074743857	0.0011406422	0.00010030985	0.0056779636	0.0099221375	0.00328627	-0.0018162716	-0.0018722629	-0.0016408253	0.006280407	-0.0035756861	-0.0066605425	-0.003314172	-0.009545759	-0.007877149	-0.008199044	0.0054310476	0.004447186	0.0039354158	-0.00076245546	0.0043411697	-0.006774565	0.008012433	2.0895004e-05	0.008761027	-0.006953758	-5.339861e-05	0.003926407	-8.748293e-05	-0.0010768748	-0.006675719	-0.002379576	-0.005224675	-0.0039697587	0.0036740124	0.0026056515	0.0021439278	-0.0027637482	0.009193851	-0.008247002	-0.003148185	-0.0076398826	-0.0032211244	0.0092379525
使用	0.007091761	-0.0051729158	-0.004006392	-0.0035508093	-0.006452496	-0.006891241	-0.003060471	0.0074861813	-0.009970112	-0.004334647	-0.008788197	0.0012299764	-0.0049871197	0.0058401995	0.0017012056	0.005677217	0.0026982338	-0.0012331731	0.007218718	-0.00047448487	0.008997629	0.009895499	0.0017809616	0.0034919921	-0.0048860395	0.0062921657	0.0034326722	0.008050879	-0.0046602935	0.0057523847	-0.00059471105	-0.0062957318	-0.0065746494	0.0012438474	-0.003610859	-0.007962288	-0.0014564744	0.0030575288	-0.0036214963	0.009107078	0.0055912244	0.00025436457	0.008693437	-0.0013415589	-0.0072068386	-0.009282735	0.008760893	0.009195631	0.0047849054	-0.0079407245	-0.004125718	-0.009178212	-0.008975596	-0.00507876	0.0014430336	-0.0086896	0.009691881	-0.0008977934	-0.004723051	0.00032241317	0.0058029373	-0.0037488325	-0.009049571	-0.008979783	0.0070398976	-0.0077669723	0.002710908	-0.002309673	0.005549342	-0.008789494	0.007955694	0.0039643315	-0.0010153601	-0.005859182	0.009543789	-0.0039585545	-0.00018963433	-0.002117928	-0.0053897086	-0.001667499	-0.006970657	-0.009966766	-0.0042022187	-0.007758209	-0.0017038012	0.007254646	-0.0067495336	-0.009976356	-0.007778456	0.00016307672	-0.0045039947	-0.00020956401	-0.00941461	-0.0033374794	-0.0017974627	-0.0013739956	0.0010242403	0.0056116628	-0.0006554144	0.0068237945
電腦來	0.0051869806	-0.0019733368	0.0040022666	0.007915849	0.0022052655	0.003434636	-0.004918633	-0.0052483766	-0.0017014161	0.007055471	0.0004819865	-0.0030364525	0.0055964594	0.0070734504	0.008059607	-0.0040173037	0.004197919	0.0017990898	-0.001023381	-0.0020631524	-0.0077240183	-0.0045084083	0.0009893128	0.0077382987	0.007341898	-0.006252633	0.0035892047	-0.0083071245	0.0035024218	-0.0031569072	-0.0010083176	0.004353062	-0.001497437	0.0061516347	0.00067404355	0.009971594	0.002776287	-0.004084979	0.005507207	-0.0018363829	0.0006878422	-0.007269137	-0.0076073636	0.0014963411	-0.006274937	0.009954926	0.007116955	0.0040263324	0.004702809	0.0019025316	-0.008796433	-0.002157946	-8.655301e-05	0.0083158435	-0.0056170165	-5.9683916e-05	-0.0031240496	-0.0073130704	-0.007939456	-0.0026898836	-0.008350173	-0.008659535	-0.0029821142	-0.0059546893	0.0011037792	-0.0096558025	-0.003965247	-0.0009342263	0.009267795	0.002692211	0.007620987	-0.003139549	-0.0010092371	-0.0015977765	0.0077478113	0.0091823265	0.009249583	0.0050366237	5.7283785e-05	0.0008163191	0.009620742	-0.0043027787	-0.0030731505	0.007947191	-0.0022736143	-0.005299733	0.0012038685	-0.0034989056	0.007822319	0.008179417	-0.0038874329	0.00059196656	0.00968833	0.004854134	-0.005688912	0.0018129299	0.0024053594	0.0030810111	-0.0095014535	-0.0040178695
電腦	0.009955643	0.0055532744	-0.0035910225	0.009441568	-2.3812989e-05	1.5700805e-05	-0.0013322888	-0.0071264934	0.00868269	-0.009718932	-0.0065161153	-0.005399191	-0.004411416	-0.007361685	-0.009631684	0.0035512845	0.009383997	-0.0075708753	-0.004078772	0.000121992816	0.008545105	0.0038844303	0.005323825	0.001631985	-0.0016542863	-0.006007769	0.0072808554	0.0060839113	-0.009494501	0.0043151225	-0.0083138235	0.0047784555	0.0065189414	-0.007387327	-0.0013288531	-0.0075289444	0.0013549522	0.008544974	-0.00838706	-0.002045608	0.009465191	-0.0039832327	-0.0073539843	-0.0002297704	0.00017389996	0.0032524273	-0.0037304573	0.009115032	0.00042247676	-0.0042783534	0.009206655	0.0084898425	-1.7099308e-05	-0.0095047355	0.0019351424	0.0011112085	-0.0070354445	0.002682528	0.0068180496	-0.007879149	0.0044725374	-0.0071955435	0.004978572	-0.0016175144	-0.009862893	0.009323653	-0.0066808546	0.0019236505	-0.0063797086	0.00865772	0.0047687697	0.006082383	-0.0013581171	-0.00065096957	0.0026848896	0.0056905462	0.0069417506	-0.009644561	0.0032763209	-0.0078187315	-0.0042384635	0.0065931287	-0.004994223	0.005938732	-0.0007417278	-0.005342926	-0.0033121263	0.00061659137	0.0053020655	0.0021208292	0.008662593	0.0073566954	0.0050763963	0.002068464	-0.00420918	-0.0017480042	-0.0076196673	-0.0025093723	0.008528754	-0.0014864921
